Data_File,Training_Data,Testing_Data,Classifier,Kernel,Scale,Train_Size,Test_Size,Precision,Recall,Accuracy,True_Count,Actual_Count,Transcript.length,Strand,GC.content,Enzyme,SEG.low.complexity,Transmembrane.domain,Signal.peptide,Coiled.coil,Nucleus,Mitochondria,ER,Cytoplasm,Ribosome,Interaction.partners,Mw,PI,Protein.length,Gravy.score,Aromaticity.Score,CAI,Codon.Bias,FOP.Score,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr,Carbons,Hydrogens,Nitrogens,Oxygens,Sulphurs,Instability.index,Alphatic.index,EC.number
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8356867779,0.9658753709,0.8193779904,779,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8088050314,0.9540059347,0.7811004785,795,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8140200286,0.8442136499,0.7188995215,699,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8188585608,0.9792284866,0.8086124402,806,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8350515464,0.9614243323,0.8157894737,776,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8075949367,0.9465875371,0.7751196172,790,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8142857143,0.8456973294,0.7200956938,700,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8350515464,0.9614243323,0.8157894737,776,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8085642317,0.9525222552,0.7799043062,794,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8154506438,0.8456973294,0.721291866,699,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8358974359,0.9673590504,0.8205741627,780,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.809102402,0.9495548961,0.778708134,791,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8142857143,0.8456973294,0.7200956938,700,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0,0,0.1937799043,0,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8326898327,0.9599406528,0.8122009569,777,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8075949367,0.9465875371,0.7751196172,790,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8140200286,0.8442136499,0.7188995215,699,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.816020025,0.9673590504,0.79784689,799,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0,0,0.1937799043,0,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8350515464,0.9614243323,0.8157894737,776,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8073510773,0.9451038576,0.773923445,789,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8151862464,0.8442136499,0.7200956938,698,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8335483871,0.9584569733,0.8122009569,775,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8075949367,0.9465875371,0.7751196172,790,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,gnb,NA,False,4926,836,0.8148148148,0.8486646884,0.7224880383,702,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,vote-hard-with-classifiers_log_reg_svm_ada_boost_knn_gnb,NA,False,4926,836,0.8081534772,1,0.8086124402,834,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,log_reg,NA,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,svm,rbf,False,4926,836,0.8062200957,1,0.8062200957,836,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,ada_boost,NA,False,4926,836,0.8350515464,0.9614243323,0.8157894737,776,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
large_yeast_data.csv,../data/testing_data_large.csv,../data/training_data_large.csv,knn,NA,False,4926,836,0.8075949367,0.9465875371,0.7751196172,790,674,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
